Day fraction since midnight on 11/4/2019	Pressure Sensor (volts)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.69987740	0.57793802	78.72467804	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69988898	0.57778811	78.85303497	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69990054	0.57769251	78.99739838	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69991212	0.57756352	79.14788055	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69992369	0.57745677	79.29891968	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69993527	0.57741839	79.44961548	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69994685	0.57746530	79.59613037	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69995841	0.57740521	79.74120331	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69996999	0.57740521	79.88373566	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69998156	0.57709438	79.88373566	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.69999314	0.57709438	80.24309540	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70000472	0.57681757	80.33258820	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70001628	0.57660961	80.41173553	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70002786	0.57634425	80.48373413	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70003944	0.57614815	80.54645538	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70005101	0.57607830	80.61356354	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70006259	0.57607830	80.61356354	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70007415	0.57613522	80.68194580	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70008573	0.57616943	80.74996185	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70009731	0.57612497	80.82521057	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70010888	0.57608402	80.90457153	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70012046	0.57624620	80.98906708	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70013202	0.57663107	81.07907104	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70014361	0.57702249	81.17339325	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70015518	0.57726753	81.27199554	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70016675	0.57754397	81.36646271	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70017834	0.57810408	81.45316315	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70018991	0.57868737	81.52882385	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70020147	0.57916337	81.59324646	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70021305	0.57945281	81.63735199	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70022462	0.57950217	81.65447998	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70023620	0.58086669	81.65447998	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70024778	0.58208293	81.61005402	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70025934	0.58208293	81.42865753	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70027092	0.58208293	81.42865753	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70028250	0.58353472	81.27294159	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70029407	0.58324689	81.06571960	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70030566	0.58273172	80.82064056	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70031721	0.58203328	80.55052185	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70032879	0.58139890	80.25347137	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70034037	0.58082116	79.93457031	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70035194	0.57983607	79.60055542	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70036352	0.57947052	79.25384521	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70037509	0.57917082	78.89432526	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70038667	0.57907683	78.52136993	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70039824	0.57911217	78.14381409	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70040981	0.57914138	77.76718140	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70042139	0.57904303	77.40051270	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70043296	0.57891256	77.03642273	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70044453	0.57874775	76.68109894	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70045611	0.57861418	76.02221680	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70046768	0.57851982	75.71341705	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70047926	0.57851982	75.41716003	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70049084	0.57820541	75.12142944	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70050240	0.57792330	74.83166504	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70051399	0.57792330	74.54577637	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70052555	0.57754987	74.26551056	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70053713	0.57756966	73.99806213	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70054871	0.57760644	73.74912262	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70056027	0.57768267	73.51491547	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70057186	0.57783127	73.29992676	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70058344	0.57796133	73.09972382	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70059500	0.57796133	73.09972382	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70060658	0.57798600	72.91337585	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70061814	0.57792103	72.74092102	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70062972	0.57769769	72.57838440	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70064130	0.57740402	72.42668152	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70065287	0.57720149	72.27677917	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70066445	0.57714492	72.13213348	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70067602	0.57719982	71.98632050	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70068759	0.57728487	71.83757782	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70069917	0.57744104	71.68479156	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70071074	0.57757169	71.53031158	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70072232	0.57765824	71.37768555	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70073389	0.57775104	71.22862244	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70074546	0.57781613	71.08335876	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70075704	0.57786131	70.94370270	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70076861	0.57786870	70.81608582	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70078019	0.57799214	70.69683838	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70079177	0.57821304	70.59549713	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70080333	0.57841647	70.50148010	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70081491	0.57826900	70.41387939	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70082649	0.57823104	70.33576202	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70083806	0.57845539	70.26551819	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70084964	0.57897675	70.20121002	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70086121	0.58075690	70.14905548	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70087278	0.58301878	70.11830902	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70088436	0.58406299	70.10332489	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70089593	0.58398670	70.10406494	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70090751	0.58336449	70.11758423	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70091907	0.58281893	70.14881134	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70093065	0.58281893	70.18928528	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70094223	0.58177036	70.24526978	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70095380	0.58115000	70.32288361	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70096538	0.58046150	70.41057587	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70097695	0.58046150	70.50234222	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70098852	0.57956809	70.59677887	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70100010	0.57684952	79.01502991	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70101167	0.57886100	70.81672668	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70102325	0.57863373	71.05276489	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70103482	0.57866055	71.18181610	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70104639	0.57889104	71.31820679	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70105798	0.57907504	71.46210480	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70106955	0.57907504	71.46210480	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70108112	0.57906431	71.62088013	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70109269	0.57896727	71.78111267	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70110427	0.57897413	71.94042969	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70111584	0.57902730	72.09859467	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70112742	0.57906759	72.26227570	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70113899	0.57891196	72.43105316	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70115056	0.57865161	72.60346222	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70116213	0.57853782	72.60346222	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70117371	0.57851088	72.95040131	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70118529	0.57841665	73.12034607	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70119686	0.57820761	73.28496552	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70120843	0.57800800	73.44960022	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70122001	0.57800800	73.60437775	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70123158	0.57881200	73.74050140	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70124316	0.58009517	73.74050140	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70125473	0.58009517	73.98329926	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70126632	0.58122277	74.08518219	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70127789	0.58178812	74.17922211	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70128945	0.58176541	74.25637817	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70130103	0.58556670	74.31353760	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70131262	0.58556670	74.34564972	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70132417	0.70187640	83.44720459	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70133576	0.77137202	107.40822601	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70134733	0.83872807	126.39926910	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70135890	0.85451382	144.69520569	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70137048	0.83830923	164.67974854	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70138204	0.83978277	179.94961548	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70139363	0.89450896	193.14436340	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70140520	0.94501674	205.24148560	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70141677	0.94501674	216.92439270	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70142835	1.00265205	227.08078003	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70143991	1.09911442	234.31549072	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70145149	1.16323674	240.69981384	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70146307	1.23237741	245.40611267	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70147464	1.29699087	249.57905579	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70148622	1.33595085	252.00961304	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70149778	1.37728620	254.80892944	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70150936	1.42471635	254.80892944	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70152094	1.42471635	257.66384888	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70153252	1.45528197	256.63607788	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70154409	1.45528197	255.83605957	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70155566	1.52730143	253.92504883	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70156723	1.52730143	252.08908081	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70157881	1.56015348	249.62391663	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70159038	1.58907938	246.24267578	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70160196	1.60077250	242.57524109	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70161353	1.61513507	239.41362000	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70162510	1.61046064	236.28497314	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70163668	1.59368289	236.28497314	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70164825	1.62897742	230.87940979	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70165982	1.68923879	228.89193726	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70167140	1.69425154	227.59710693	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70168297	1.70402908	227.09692383	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70169455	1.74673665	226.23663330	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70170613	1.77857602	225.11669922	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70171769	1.76219034	224.13980103	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70172927	1.73590672	223.45159912	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70174085	1.70346820	222.96467590	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70175242	1.70346820	222.82046509	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70176400	1.66489100	222.51655579	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70177556	1.63562667	221.80502319	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70178715	1.61297405	220.78581238	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70179871	1.59859097	219.99697876	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70181029	1.59859097	219.99697876	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70182187	1.60660362	219.15524292	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70183343	1.62036061	219.00424194	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70184501	1.63258517	218.77821350	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70185659	1.64173496	218.33645630	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70186816	1.64559841	217.85548401	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70187974	1.64366949	217.28468323	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70189130	1.63541985	216.83328247	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70190289	1.62560749	216.17834473	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70191446	1.63227522	215.13203430	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70192603	1.65817428	213.90087891	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70193761	1.70119703	212.76133728	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70194920	1.73129213	211.62603760	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70196075	1.75011003	210.46945190	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70197233	1.75011003	209.37458801	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70198390	1.72766864	208.24984741	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70199548	1.70696652	207.05860901	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70200705	1.68951023	205.90579224	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70201862	1.67434204	204.84690857	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70203020	1.66279697	203.77272034	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70204177	1.65802765	202.64242554	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70205336	1.65913844	201.44223022	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70206492	1.65913844	200.15638733	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70207649	1.65913844	198.84455872	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70208807	1.70403111	197.50163269	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70209965	1.73770678	196.13327026	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70211122	1.78208089	194.73802185	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70212279	1.86483121	193.40243530	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70213436	1.96349406	192.13534546	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70214595	2.07026792	190.93043518	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70215752	2.17686510	189.82154846	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70216909	2.21595216	189.53820801	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70218066	2.20697260	194.68678284	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70219223	2.20697260	194.68678284	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70220381	2.16825271	206.18200684	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70221539	2.11039972	232.08619690	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70222695	2.05231404	244.98158264	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70223853	2.05231404	250.17602539	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70225011	1.93499422	253.23286438	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70226168	1.88072097	254.92282104	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70227326	1.82116139	256.56616211	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70228482	1.77286220	258.64318848	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70229640	1.72836351	260.90374756	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70230798	1.68080688	262.40597534	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70231955	1.64187038	263.72647095	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70233113	1.60368776	264.46313477	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70234272	1.56113064	262.93646240	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70235427	1.52620697	261.33181763	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70236585	1.49375248	259.32086182	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70237742	1.45982742	257.63714600	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70238901	1.43443716	256.78515625	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70240058	1.41443336	256.54299927	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70241214	1.39277911	256.12954712	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70242372	1.39723301	254.75788879	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70243529	1.41651011	252.99183655	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70244687	1.41651011	251.16157532	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70245845	1.46872818	249.80278015	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70247001	1.46872818	248.95039368	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70248160	1.46872818	247.39270020	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70249317	1.53674901	244.71038818	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70250474	1.53425181	241.97375488	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70251632	1.53425181	239.46086121	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70252788	1.49993443	236.94453430	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70253946	1.46956956	234.22578430	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70255104	1.43768048	231.34315491	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70256261	1.40428269	228.42478943	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70257420	1.36631179	225.54281616	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70258576	1.33524239	222.79028320	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70259733	1.30700302	220.20170593	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70260891	1.27771723	217.80693054	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70262048	1.25439394	215.60661316	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70263205	1.25439394	215.60661316	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70264363	1.23283267	213.71069336	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70265520	1.20995164	212.06475830	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70266678	1.20995164	210.49868774	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70267835	1.17230523	208.91726685	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70268992	1.15814972	207.32168579	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70270150	1.14694226	205.76235962	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70271307	1.13934934	204.23738098	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
0.70272465	1.13636875	202.84214783	0.00363188	0.00000000	0.00000000	-0.00000000	1.00000000	-0.00000000
