Day fraction since midnight on 10/26/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.46834757	0.35638013
0.46840545	0.35665548
0.46846332	0.35626084
0.46852118	0.35797766
0.46857905	18.90511703
0.46863691	-999.00000000
0.46869478	0.36228845
0.46875265	0.36273086
0.46881053	0.36132219
0.46886841	0.35946691
0.46892627	0.35848054
0.46898415	0.35812691
0.46904200	0.35781530
0.46909987	0.35702866
0.46915775	0.35617068
0.46921561	0.35545635
0.46927348	0.35603485
0.46933135	0.35464782
0.46938921	0.35158950
0.46944709	0.35147128
0.46950496	0.35242662
0.46956284	0.34746516
0.46962070	0.34778023
0.46967857	0.34218010
0.46973644	0.34218010
0.46979430	0.34218010
0.46985217	0.34218010
0.46991004	-999.00000000
0.46996791	-999.00000000
0.47002579	-999.00000000
0.47008366	-999.00000000
0.47014153	-999.00000000
0.47019939	-999.00000000
0.47025727	-999.00000000
0.47031513	-999.00000000
0.47037300	-999.00000000
0.47043087	-999.00000000
0.47048874	-999.00000000
0.47054660	-999.00000000
0.47060447	-999.00000000
0.47066236	-999.00000000
0.47072022	-999.00000000
0.47077809	-999.00000000
0.47083596	-999.00000000
0.47089383	-999.00000000
0.47095169	-999.00000000
0.47100956	-999.00000000
0.47106743	-999.00000000
0.47112530	-999.00000000
0.47118317	-999.00000000
0.47124105	-999.00000000
0.47129892	-999.00000000
0.47135678	-999.00000000
0.47141465	-999.00000000
0.47147253	-999.00000000
0.47153039	-999.00000000
0.47158827	-999.00000000
0.47164614	-999.00000000
0.47170399	-999.00000000
0.47176186	-999.00000000
0.47181973	-999.00000000
0.47187761	-999.00000000
0.47193548	-999.00000000
0.47199335	-999.00000000
0.47205122	-999.00000000
0.47210909	-999.00000000
0.47216696	-999.00000000
0.47222484	-999.00000000
0.47228270	-999.00000000
0.47234057	-999.00000000
0.47239844	-999.00000000
0.47245630	-999.00000000
0.47251419	-999.00000000
0.47257205	-999.00000000
0.47262992	-999.00000000
0.47268779	-999.00000000
0.47274566	-999.00000000
0.47280353	-999.00000000
0.47286140	-999.00000000
0.47291927	-999.00000000
0.47297714	-999.00000000
0.47303501	-999.00000000
0.47309289	-999.00000000
0.47315076	-999.00000000
0.47320863	-999.00000000
0.47326651	-999.00000000
0.47332437	-999.00000000
0.47338224	-999.00000000
0.47344011	-999.00000000
0.47349797	-999.00000000
0.47355584	-999.00000000
0.47361371	-999.00000000
0.47367158	-999.00000000
0.47372946	-999.00000000
0.47378733	-999.00000000
0.47384521	-999.00000000
0.47390307	-999.00000000
0.47396094	-999.00000000
0.47401881	-999.00000000
0.47407668	-999.00000000
0.47413455	-999.00000000
0.47419242	-999.00000000
0.47425029	-999.00000000
0.47430817	-999.00000000
0.47436604	-999.00000000
0.47442391	-999.00000000
0.47448178	-999.00000000
0.47453964	-999.00000000
0.47459751	-999.00000000
0.47465538	-999.00000000
0.47471325	-999.00000000
0.47477113	-999.00000000
0.47482899	-999.00000000
0.47488687	-999.00000000
0.47494474	-999.00000000
0.47500261	-999.00000000
0.47506048	-999.00000000
0.47511835	-999.00000000
0.47517622	-999.00000000
0.47523409	-999.00000000
0.47529196	-999.00000000
0.47534983	-999.00000000
0.47540770	-999.00000000
0.47546557	-999.00000000
0.47552345	-999.00000000
0.47558132	-999.00000000
0.47563918	-999.00000000
0.47569705	-999.00000000
0.47575492	-999.00000000
0.47581279	-999.00000000
0.47587066	-999.00000000
0.47592853	-999.00000000
0.47598641	-999.00000000
0.47604427	-999.00000000
0.47610214	-999.00000000
0.47616002	-999.00000000
0.47621789	-999.00000000
0.47627576	-999.00000000
0.47633363	-999.00000000
0.47639150	-999.00000000
0.47644937	-999.00000000
0.47650724	-999.00000000
0.47656511	-999.00000000
0.47662297	-999.00000000
0.47668084	-999.00000000
0.47673874	-999.00000000
0.47679661	-999.00000000
0.47685447	-999.00000000
0.47691233	-999.00000000
0.47697020	-999.00000000
0.47702807	-999.00000000
0.47708594	-999.00000000
0.47714381	-999.00000000
0.47720169	-999.00000000
0.47725955	-999.00000000
0.47731742	-999.00000000
0.47737531	-999.00000000
0.47743318	-999.00000000
0.47749104	-999.00000000
0.47754891	-999.00000000
0.47760678	-999.00000000
0.47766464	-999.00000000
0.47772251	-999.00000000
0.47778038	-999.00000000
0.47783826	-999.00000000
0.47789612	-999.00000000
0.47795400	-999.00000000
0.47801188	-999.00000000
0.47806974	-999.00000000
0.47812761	-999.00000000
0.47818548	-999.00000000
0.47824335	-999.00000000
0.47830122	-999.00000000
0.47835909	-999.00000000
0.47841696	-999.00000000
0.47847483	-999.00000000
0.47853270	-999.00000000
0.47859059	-999.00000000
0.47864845	-999.00000000
0.47870631	-999.00000000
0.47876420	-999.00000000
0.47882205	-999.00000000
0.47887992	-999.00000000
0.47893779	-999.00000000
0.47899566	-999.00000000
0.47905353	-999.00000000
0.47911140	-999.00000000
0.47916928	-999.00000000
0.47922715	-999.00000000
0.47928502	-999.00000000
0.47934289	-999.00000000
0.47940076	-999.00000000
0.47945863	-999.00000000
0.47951650	-999.00000000
0.47957437	-999.00000000
0.47963224	-999.00000000
0.47969010	-999.00000000
0.47974797	-999.00000000
0.47980585	-999.00000000
0.47986372	-999.00000000
0.47992159	-999.00000000
0.47997946	-999.00000000
0.48003734	-999.00000000
0.48009520	-999.00000000
0.48015307	-999.00000000
0.48021094	-999.00000000
0.48026881	-999.00000000
0.48032668	-999.00000000
0.48038457	-999.00000000
0.48044244	-999.00000000
0.48050031	-999.00000000
0.48055819	-999.00000000
0.48061606	-999.00000000
0.48067393	-999.00000000
0.48073181	-999.00000000
0.48078968	-999.00000000
0.48084755	-999.00000000
0.48090543	-999.00000000
0.48096330	-999.00000000
0.48102119	-999.00000000
0.48107907	0.31303471
0.48113693	0.31303471
0.48119481	-999.00000000
0.48125269	-999.00000000
0.48131056	-999.00000000
0.48136843	-999.00000000
0.48142630	-999.00000000
0.48148417	-999.00000000
0.48154206	-999.00000000
0.48159993	-999.00000000
0.48165780	-999.00000000
0.48171569	-999.00000000
0.48177356	-999.00000000
0.48183142	-999.00000000
0.48188931	-999.00000000
0.48194717	-999.00000000
0.48200504	-999.00000000
0.48206292	-999.00000000
0.48212079	-999.00000000
0.48217866	-999.00000000
0.48223655	-999.00000000
0.48229442	-999.00000000
0.48235229	-999.00000000
0.48241018	-999.00000000
0.48246804	-999.00000000
0.48252591	-999.00000000
0.48258379	-999.00000000
0.48264166	-999.00000000
0.48269953	-999.00000000
0.48275740	-999.00000000
0.48281528	-999.00000000
0.48287315	-999.00000000
0.48293102	-999.00000000
0.48298891	-999.00000000
0.48304676	-999.00000000
0.48310464	-999.00000000
0.48316251	-999.00000000
0.48322038	-999.00000000
0.48327825	-999.00000000
0.48333612	-999.00000000
0.48339399	-999.00000000
0.48345187	-999.00000000
0.48350974	-999.00000000
0.48356762	-999.00000000
0.48362548	-999.00000000
0.48368335	-999.00000000
0.48374122	-999.00000000
0.48379909	-999.00000000
0.48385696	-999.00000000
0.48391483	-999.00000000
0.48397271	-999.00000000
0.48403060	-999.00000000
0.48408846	-999.00000000
0.48414633	-999.00000000
0.48420420	-999.00000000
0.48426207	-999.00000000
0.48431994	-999.00000000
0.48437781	-999.00000000
0.48443568	-999.00000000
0.48449355	-999.00000000
0.48455142	-999.00000000
0.48460929	-999.00000000
0.48466718	-999.00000000
0.48472505	-999.00000000
0.48478292	-999.00000000
0.48484079	-999.00000000
0.48489866	0.34143293
0.48495654	0.34708449
0.48501440	0.34997132
0.48507227	0.35098371
0.48513015	0.35218373
0.48518801	-999.00000000
0.48524589	0.35294065
0.48530376	0.33056214
0.48536163	0.31341177
0.48541950	0.30306274
0.48547737	0.31280312
0.48553525	0.32767203
0.48559313	0.33797252
0.48565099	0.34883511
0.48570887	0.34998170
0.48576673	0.35178062
0.48582460	0.35304481
0.48588248	0.35347375
0.48594035	0.35292950
0.48599822	0.35292950
0.48605609	0.35292950
0.48611396	0.35292950
0.48617183	-999.00000000
0.48622970	-999.00000000
0.48628758	-999.00000000
0.48634544	-999.00000000
0.48640331	-999.00000000
0.48646119	-999.00000000
0.48651906	-999.00000000
0.48657693	-999.00000000
0.48663480	-999.00000000
Day fraction since midnight on 10/26/2019	turbidity ()
0.48675049	-999.00000000
0.48680836	-999.00000000
0.48686623	-999.00000000
0.48692410	-999.00000000
0.48698198	-999.00000000
0.48703985	-999.00000000
0.48709772	-999.00000000
0.48715559	-999.00000000
0.48721346	-999.00000000
0.48727133	-999.00000000
0.48732920	-999.00000000
0.48738708	-999.00000000
0.48744494	-999.00000000
0.48750281	0.30306986
0.48756069	0.31429070
0.48761856	0.32025176
0.48767643	0.32368037
0.48773430	0.32759503
0.48779218	0.33356723
0.48785004	0.33400080
0.48790791	0.31391373
0.48796578	0.29162848
0.48802365	0.29106408
0.48808152	0.30302057
0.48813939	0.31153935
0.48819727	0.31645936
0.48825514	0.32319024
0.48831301	0.32767117
0.48837088	0.33055460
0.48842875	0.32872930
0.48848662	0.32747474
0.48854449	0.32938415
0.48860236	0.32938415
0.48866023	0.32938415
0.48871810	0.32938415
0.48877598	-999.00000000
0.48883385	-999.00000000
0.48889172	-999.00000000
0.48894960	-999.00000000
0.48900746	-999.00000000
0.48906533	-999.00000000
0.48912320	-999.00000000
0.48918107	-999.00000000
0.48923894	-999.00000000
0.48929681	-999.00000000
0.48935468	-999.00000000
0.48941256	-999.00000000
0.48947043	-999.00000000
0.48952830	-999.00000000
0.48958617	-999.00000000
0.48964404	-999.00000000
0.48970191	-999.00000000
0.48975978	-999.00000000
0.48981766	-999.00000000
0.48987552	-999.00000000
0.48993338	-999.00000000
0.48999127	-999.00000000
0.49004914	-999.00000000
0.49010700	-999.00000000
0.49016487	-999.00000000
0.49022274	-999.00000000
0.49028061	-999.00000000
0.49033848	-999.00000000
0.49039635	-999.00000000
0.49045422	-999.00000000
0.49051209	-999.00000000
0.49056996	-999.00000000
0.49062784	-999.00000000
0.49068571	-999.00000000
0.49074358	-999.00000000
0.49080145	-999.00000000
0.49085933	-999.00000000
0.49091719	-999.00000000
0.49097506	-999.00000000
0.49103293	-999.00000000
0.49109080	-999.00000000
0.49114867	-999.00000000
0.49120656	-999.00000000
0.49126442	-999.00000000
0.49132229	-999.00000000
0.49138016	-999.00000000
0.49143803	-999.00000000
0.49149590	-999.00000000
0.49155377	-999.00000000
0.49161163	-999.00000000
0.49166950	-999.00000000
0.49172737	-999.00000000
0.49178524	-999.00000000
0.49184312	-999.00000000
0.49190099	-999.00000000
0.49195886	-999.00000000
0.49201673	-999.00000000
0.49207460	-999.00000000
0.49213247	-999.00000000
0.49219034	-999.00000000
0.49224821	-999.00000000
0.49230608	-999.00000000
0.49236395	-999.00000000
0.49242183	-999.00000000
0.49247970	-999.00000000
0.49253757	-999.00000000
0.49259544	-999.00000000
0.49265331	-999.00000000
0.49271118	-999.00000000
0.49276905	-999.00000000
0.49282692	-999.00000000
0.49288479	-999.00000000
0.49294266	-999.00000000
0.49300054	-999.00000000
0.49305841	-999.00000000
0.49311627	-999.00000000
0.49317414	-999.00000000
0.49323201	-999.00000000
0.49328988	-999.00000000
0.49334775	-999.00000000
0.49340562	-999.00000000
0.49346349	-999.00000000
0.49352137	-999.00000000
0.49357923	-999.00000000
0.49363711	-999.00000000
0.49369498	-999.00000000
0.49375285	-999.00000000
0.49381072	-999.00000000
0.49386859	-999.00000000
0.49392646	-999.00000000
0.49398433	-999.00000000
0.49404221	-999.00000000
0.49410007	-999.00000000
0.49415795	-999.00000000
0.49421580	-999.00000000
0.49427369	-999.00000000
0.49433156	-999.00000000
0.49438942	-999.00000000
0.49444729	-999.00000000
0.49450516	-999.00000000
0.49456303	-999.00000000
0.49462090	-999.00000000
0.49467877	-999.00000000
0.49473665	-999.00000000
0.49479451	-999.00000000
0.49485239	-999.00000000
0.49491027	-999.00000000
0.49496813	-999.00000000
0.49502600	-999.00000000
0.49508387	-999.00000000
0.49514174	-999.00000000
0.49519961	-999.00000000
0.49525748	-999.00000000
0.49531535	-999.00000000
0.49537322	-999.00000000
0.49543109	-999.00000000
0.49548897	-999.00000000
0.49554684	-999.00000000
0.49560471	-999.00000000
0.49566257	-999.00000000
0.49572044	-999.00000000
0.49577831	-999.00000000
0.49583618	-999.00000000
0.49589405	-999.00000000
0.49595192	-999.00000000
0.49600979	-999.00000000
0.49606767	-999.00000000
0.49612554	-999.00000000
0.49618341	-999.00000000
0.49624128	-999.00000000
0.49629915	-999.00000000
0.49635703	-999.00000000
0.49641489	-999.00000000
0.49647276	0.26269537
0.49653063	0.27191195
0.49658850	0.27191195
0.49664636	0.27191195
0.49670425	0.27191195
0.49676212	-999.00000000
0.49681998	-999.00000000
0.49687785	0.25300077
0.49693572	0.25300077
0.49699359	0.25300077
0.49705146	0.25300077
0.49710933	-999.00000000
0.49716720	-999.00000000
0.49722507	-999.00000000
0.49728295	-999.00000000
0.49734082	-999.00000000
0.49739869	-999.00000000
0.49745656	-999.00000000
0.49751443	-999.00000000
0.49757230	-999.00000000
0.49763017	-999.00000000
0.49768804	-999.00000000
0.49774591	-999.00000000
0.49780379	-999.00000000
0.49786164	-999.00000000
0.49791953	-999.00000000
0.49797739	-999.00000000
0.49803526	0.30199459
0.49809313	0.31331629
0.49815100	0.31919774
0.49820887	0.32178995
0.49826674	0.32554483
0.49832461	0.32908124
0.49838248	0.33280081
0.49844036	2.24505925
0.49849823	1.47242665
0.49855610	1.00268853
0.49861397	0.72761321
0.49867184	0.59338534
0.49872971	0.47211704
0.49878759	0.41632372
0.49884545	0.38201201
0.49890332	0.37174907
0.49896118	0.37174907
0.49901905	0.37174907
0.49907692	0.37174907
0.49913480	-999.00000000
0.49919267	0.33725071
0.49925054	0.33672646
0.49930841	0.33647496
0.49936628	0.31781957
0.49942415	0.32254404
0.49948202	2.13274932
0.49953989	1.40904975
0.49959776	1.03108692
0.49965563	1.03108692
0.49971351	1.03108692
0.49977138	1.03108692
0.49982925	-999.00000000
0.49988712	-999.00000000
0.49994499	-999.00000000
0.50000286	-999.00000000
0.50006072	-999.00000000
0.50011859	-999.00000000
0.50017647	-999.00000000
0.50023433	-999.00000000
0.50029220	-999.00000000
0.50035008	-999.00000000
0.50040795	-999.00000000
0.50046582	-999.00000000
0.50052369	-999.00000000
0.50058156	-999.00000000
0.50063943	-999.00000000
0.50069730	-999.00000000
0.50075517	-999.00000000
0.50081304	-999.00000000
0.50087092	-999.00000000
0.50092879	-999.00000000
0.50098666	-999.00000000
0.50104453	-999.00000000
0.50110240	-999.00000000
0.50116026	-999.00000000
0.50121813	-999.00000000
0.50127601	-999.00000000
0.50133387	-999.00000000
0.50139174	-999.00000000
0.50144961	-999.00000000
0.50150748	-999.00000000
0.50156536	-999.00000000
0.50162323	-999.00000000
0.50168110	-999.00000000
0.50173897	-999.00000000
0.50179684	-999.00000000
0.50185471	-999.00000000
0.50191258	-999.00000000
0.50197045	-999.00000000
0.50202832	-999.00000000
0.50208619	-999.00000000
0.50214407	-999.00000000
0.50220194	-999.00000000
0.50225980	-999.00000000
0.50231767	-999.00000000
0.50237554	-999.00000000
0.50243341	-999.00000000
0.50249129	-999.00000000
0.50254915	-999.00000000
0.50260702	-999.00000000
0.50266489	-999.00000000
0.50272276	-999.00000000
0.50278064	-999.00000000
0.50283851	-999.00000000
0.50289638	-999.00000000
0.50295425	-999.00000000
0.50301212	-999.00000000
0.50306999	-999.00000000
0.50312787	-999.00000000
0.50318572	-999.00000000
0.50324359	-999.00000000
0.50330146	-999.00000000
0.50335934	-999.00000000
0.50341721	-999.00000000
0.50347508	-999.00000000
0.50353295	-999.00000000
0.50359082	-999.00000000
0.50364869	-999.00000000
0.50370656	-999.00000000
0.50376443	-999.00000000
0.50382230	-999.00000000
0.50388017	-999.00000000
0.50393804	-999.00000000
0.50399592	-999.00000000
0.50405379	-999.00000000
0.50411166	-999.00000000
0.50416953	-999.00000000
0.50422740	-999.00000000
0.50428527	-999.00000000
0.50434313	-999.00000000
0.50440100	-999.00000000
0.50445887	-999.00000000
0.50451674	-999.00000000
0.50457462	-999.00000000
0.50463249	-999.00000000
0.50469036	-999.00000000
0.50474824	-999.00000000
0.50480610	-999.00000000
0.50486397	-999.00000000
0.50492184	-999.00000000
0.50497971	-999.00000000
0.50503758	-999.00000000
0.50509545	-999.00000000
0.50515333	-999.00000000
0.50521120	-999.00000000
0.50526907	-999.00000000
0.50532694	-999.00000000
0.50538482	-999.00000000
0.50544267	-999.00000000
0.50550054	-999.00000000
0.50555841	-999.00000000
0.50561628	-999.00000000
0.50567415	-999.00000000
0.50573202	-999.00000000
0.50578990	-999.00000000
0.50584777	-999.00000000
0.50590564	-999.00000000
0.50596351	-999.00000000
0.50602138	-999.00000000
0.50607925	-999.00000000
0.50613712	-999.00000000
0.50619499	-999.00000000
0.50625286	-999.00000000
0.50631073	-999.00000000
0.50636859	-999.00000000
0.50642648	-999.00000000
0.50648434	-999.00000000
0.50654221	-999.00000000
0.50660008	-999.00000000
0.50665795	-999.00000000
0.50671582	-999.00000000
0.50677369	-999.00000000
0.50683156	-999.00000000
0.50688943	-999.00000000
0.50694730	-999.00000000
0.50700518	-999.00000000
0.50706305	-999.00000000
0.50712092	-999.00000000
0.50717879	-999.00000000
0.50723666	-999.00000000
0.50729454	-999.00000000
0.50735240	-999.00000000
0.50741027	-999.00000000
0.50746814	-999.00000000
0.50752600	-999.00000000
0.50758387	-999.00000000
0.50764175	-999.00000000
0.50769964	-999.00000000
0.50775749	-999.00000000
0.50781536	-999.00000000
0.50787323	-999.00000000
0.50793110	-999.00000000
0.50798897	-999.00000000
0.50804685	-999.00000000
0.50810471	-999.00000000
0.50816258	-999.00000000
0.50822045	-999.00000000
0.50827833	-999.00000000
0.50833620	-999.00000000
0.50839407	-999.00000000
0.50845195	-999.00000000
0.50850981	-999.00000000
0.50856769	-999.00000000
0.50862554	-999.00000000
0.50868343	-999.00000000
0.50874128	-999.00000000
0.50879915	-999.00000000
0.50885702	-999.00000000
0.50891490	-999.00000000
0.50897277	-999.00000000
0.50903064	-999.00000000
0.50908851	-999.00000000
0.50914638	-999.00000000
0.50920425	-999.00000000
0.50926212	-999.00000000
0.50931999	-999.00000000
0.50937786	-999.00000000
0.50943574	-999.00000000
0.50949361	-999.00000000
0.50955148	-999.00000000
0.50960935	-999.00000000
0.50966722	-999.00000000
0.50972508	-999.00000000
0.50978295	-999.00000000
0.50984082	-999.00000000
0.50989869	-999.00000000
0.50995657	-999.00000000
0.51001443	-999.00000000
0.51007230	-999.00000000
0.51013018	-999.00000000
0.51018805	-999.00000000
0.51024593	-999.00000000
0.51030380	-999.00000000
0.51036167	-999.00000000
0.51041953	-999.00000000
0.51047740	-999.00000000
0.51053528	-999.00000000
0.51059315	-999.00000000
0.51065101	-999.00000000
0.51070889	-999.00000000
0.51076676	-999.00000000
0.51082464	-999.00000000
0.51088249	-999.00000000
0.51094036	-999.00000000
0.51099823	-999.00000000
0.51105610	-999.00000000
0.51111397	-999.00000000
0.51117184	-999.00000000
0.51122972	-999.00000000
0.51128759	-999.00000000
0.51134546	-999.00000000
0.51140333	-999.00000000
0.51146120	-999.00000000
0.51151907	-999.00000000
0.51157694	-999.00000000
0.51163481	-999.00000000
0.51169268	-999.00000000
0.51175055	-999.00000000
0.51180843	-999.00000000
0.51186630	-999.00000000
0.51192418	-999.00000000
0.51198203	-999.00000000
0.51203990	-999.00000000
0.51209777	-999.00000000
0.51215564	-999.00000000
0.51221351	-999.00000000
0.51227138	-999.00000000
0.51232926	-999.00000000
0.51238713	-999.00000000
0.51244499	-999.00000000
0.51250286	-999.00000000
0.51256074	-999.00000000
0.51261861	-999.00000000
0.51267648	-999.00000000
0.51273435	-999.00000000
0.51279223	-999.00000000
0.51285009	-999.00000000
0.51290797	-999.00000000
0.51296582	-999.00000000
0.51302370	-999.00000000
0.51308156	-999.00000000
0.51313944	-999.00000000
0.51319732	-999.00000000
0.51325518	-999.00000000
0.51331306	-999.00000000
0.51337092	-999.00000000
0.51342879	-999.00000000
0.51348666	-999.00000000
0.51354453	-999.00000000
0.51360240	-999.00000000
0.51366028	-999.00000000
0.51371814	-999.00000000
0.51377602	-999.00000000
0.51383389	-999.00000000
0.51389176	-999.00000000
0.51394964	-999.00000000
0.51400749	-999.00000000
0.51406536	-999.00000000
0.51412324	-999.00000000
0.51418110	-999.00000000
0.51423897	-999.00000000
0.51429684	-999.00000000
0.51435473	-999.00000000
0.51441259	-999.00000000
0.51447046	-999.00000000
0.51452833	-999.00000000
0.51458620	-999.00000000
0.51464407	-999.00000000
0.51470194	-999.00000000
0.51475981	-999.00000000
0.51481769	-999.00000000
0.51487555	-999.00000000
0.51493344	-999.00000000
0.51499130	-999.00000000
0.51504916	-999.00000000
0.51510703	-999.00000000
0.51516492	-999.00000000
0.51522277	-999.00000000
0.51528064	-999.00000000
0.51533851	-999.00000000
0.51539638	-999.00000000
0.51545426	-999.00000000
0.51551212	-999.00000000
0.51557000	-999.00000000
0.51562787	-999.00000000
0.51568574	-999.00000000
0.51574361	-999.00000000
0.51580149	-999.00000000
0.51585935	-999.00000000
0.51591722	-999.00000000
0.51597509	-999.00000000
0.51603295	-999.00000000
0.51609084	-999.00000000
0.51614872	-999.00000000
0.51620657	-999.00000000
0.51626444	-999.00000000
0.51632231	-999.00000000
0.51638018	-999.00000000
0.51643805	-999.00000000
0.51649592	-999.00000000
0.51655379	-999.00000000
0.51661166	-999.00000000
0.51666954	-999.00000000
0.51672740	-999.00000000
0.51678529	-999.00000000
0.51684315	-999.00000000
0.51690103	-999.00000000
0.51695889	-999.00000000
0.51701677	-999.00000000
0.51707463	-999.00000000
0.51713249	-999.00000000
0.51719036	-999.00000000
0.51724824	-999.00000000
0.51730610	-999.00000000
0.51736400	-999.00000000
0.51742185	-999.00000000
0.51747972	-999.00000000
0.51753759	-999.00000000
0.51759546	-999.00000000
0.51765333	-999.00000000
0.51771120	-999.00000000
0.51776907	-999.00000000
0.51782694	-999.00000000
0.51788481	-999.00000000
0.51794268	-999.00000000
0.51800057	-999.00000000
0.51805843	-999.00000000
0.51811630	-999.00000000
0.51817417	-999.00000000
0.51823203	-999.00000000
0.51828990	-999.00000000
0.51834777	-999.00000000
0.51840564	-999.00000000
0.51846352	-999.00000000
0.51852138	-999.00000000
0.51857926	-999.00000000
0.51863713	-999.00000000
0.51869500	-999.00000000
0.51875287	-999.00000000
0.51881075	-999.00000000
0.51886861	-999.00000000
0.51892648	-999.00000000
0.51898436	-999.00000000
0.51904222	-999.00000000
0.51910009	-999.00000000
0.51915796	-999.00000000
0.51921584	-999.00000000
0.51927372	-999.00000000
0.51933157	-999.00000000
0.51938944	-999.00000000
0.51944731	-999.00000000
0.51950518	-999.00000000
0.51956305	-999.00000000
0.51962092	-999.00000000
0.51967879	-999.00000000
0.51973666	-999.00000000
0.51979454	-999.00000000
0.51985241	-999.00000000
0.51991028	-999.00000000
0.51996815	-999.00000000
0.52002602	-999.00000000
0.52008389	-999.00000000
0.52014176	-999.00000000
0.52019963	-999.00000000
0.52025751	-999.00000000
0.52031536	-999.00000000
0.52037325	-999.00000000
0.52043111	-999.00000000
0.52048898	-999.00000000
0.52054685	-999.00000000
0.52060472	-999.00000000
0.52066259	-999.00000000
0.52072046	-999.00000000
0.52077833	-999.00000000
0.52083621	-999.00000000
0.52089407	-999.00000000
0.52095194	-999.00000000
0.52100982	-999.00000000
0.52106769	-999.00000000
0.52112556	-999.00000000
0.52118344	-999.00000000
0.52124131	-999.00000000
0.52129917	-999.00000000
0.52135703	-999.00000000
0.52141490	-999.00000000
0.52147277	-999.00000000
0.52153064	-999.00000000
0.52158851	-999.00000000
0.52164640	-999.00000000
0.52170426	-999.00000000
0.52176213	-999.00000000
0.52182000	-999.00000000
0.52187787	-999.00000000
0.52193575	-999.00000000
0.52199362	-999.00000000
0.52205148	-999.00000000
0.52210935	-999.00000000
0.52216722	-999.00000000
0.52222511	-999.00000000
0.52228297	-999.00000000
0.52234085	-999.00000000
0.52239871	-999.00000000
0.52245659	-999.00000000
0.52251444	-999.00000000
0.52257231	-999.00000000
0.52263018	-999.00000000
0.52268805	-999.00000000
0.52274592	-999.00000000
0.52280379	-999.00000000
0.52286167	0.30563983
0.52291954	0.30563983
0.52297741	0.30563983
0.52303528	0.30563983
0.52309315	-999.00000000
0.52315102	-999.00000000
0.52320889	-999.00000000
0.52326676	-999.00000000
0.52332464	-999.00000000
0.52338251	-999.00000000
0.52344038	-999.00000000
0.52349825	-999.00000000
0.52355611	-999.00000000
0.52361400	-999.00000000
0.52367185	-999.00000000
0.52372972	-999.00000000
0.52378759	-999.00000000
0.52384546	-999.00000000
0.52390334	-999.00000000
0.52396120	-999.00000000
0.52401907	-999.00000000
0.52407695	-999.00000000
0.52413483	-999.00000000
0.52419269	-999.00000000
0.52425056	-999.00000000
0.52430843	-999.00000000
0.52436631	-999.00000000
0.52442418	-999.00000000
0.52448206	-999.00000000
0.52453995	-999.00000000
0.52459782	-999.00000000
0.52465570	-999.00000000
0.52471358	-999.00000000
0.52477146	-999.00000000
0.52482932	-999.00000000
0.52488721	-999.00000000
0.52494508	0.23055048
0.52500295	0.20444404
0.52506084	0.20038381
0.52511871	0.20038381
0.52517659	0.20038381
0.52523445	-999.00000000
0.52529234	-999.00000000
0.52535022	-999.00000000
0.52540809	-999.00000000
0.52546597	-999.00000000
0.52552386	-999.00000000
0.52558173	-999.00000000
0.52563961	-999.00000000
0.52569748	-999.00000000
0.52575536	-999.00000000
0.52581322	-999.00000000
0.52587111	-999.00000000
0.52592900	-999.00000000
0.52598686	-999.00000000
0.52604474	36.75482178
0.52610262	32.92623520
0.52616050	30.39545631
0.52621836	29.26663399
0.52627624	29.26663399
0.52633412	29.26663399
0.52639199	29.26663399
0.52644987	-999.00000000
0.52650775	-999.00000000
0.52656564	-999.00000000
0.52662352	-999.00000000
0.52668138	-999.00000000
0.52673926	-999.00000000
0.52679713	-999.00000000
0.52685501	-999.00000000
0.52691288	-999.00000000
0.52697076	-999.00000000
0.52702865	-999.00000000
0.52708652	-999.00000000
0.52714440	-999.00000000
0.52720229	-999.00000000
0.52726016	-999.00000000
0.52731803	-999.00000000
0.52737590	-999.00000000
0.52743378	-999.00000000
0.52749165	-999.00000000
0.52754953	-999.00000000
0.52760741	-999.00000000
0.52766528	-999.00000000
0.52772316	-999.00000000
0.52778105	-999.00000000
0.52783891	-999.00000000
0.52789679	-999.00000000
0.52795465	-999.00000000
0.52801252	-999.00000000
0.52807040	-999.00000000
0.52812828	-999.00000000
0.52818614	-999.00000000
0.52824402	-999.00000000
0.52830191	-999.00000000
0.52835977	-999.00000000
0.52841764	-999.00000000
0.52847551	-999.00000000
0.52853340	-999.00000000
0.52859126	-999.00000000
0.52864913	-999.00000000
0.52870700	-999.00000000
0.52876487	-999.00000000
0.52882275	-999.00000000
0.52888062	-999.00000000
0.52893850	-999.00000000
0.52899638	-999.00000000
0.52905424	-999.00000000
0.52911212	-999.00000000
0.52916999	-999.00000000
0.52922787	-999.00000000
0.52928573	-999.00000000
0.52934361	-999.00000000
0.52940149	-999.00000000
0.52945935	-999.00000000
0.52951724	-999.00000000
0.52957511	-999.00000000
0.52963298	-999.00000000
0.52969085	15.87867069
0.52974872	33.67313004
0.52980659	30.73048782
0.52986447	29.08650208
0.52992235	27.69505501
0.52998021	26.66752625
0.53003808	25.91693115
0.53009595	25.31981277
0.53015384	24.83723450
0.53021171	24.48639870
0.53026958	24.23704720
0.53032745	23.97879791
0.53038533	23.73044395
0.53044320	23.45946503
0.53050107	23.18955231
0.53055894	22.99702263
0.53061681	22.84634590
0.53067469	22.66630363
